set_id,fleet,year,month,day,lat,lon,hooks,sst,buoys,green,hawksbill,oliveridley,leatherback,loggerhead,turtle,total,turtle_CPUE,turtle_YN,fleetnr,sstcat,hookscat,buoyscat,cluster_label
7914_35,JV,2008,11,21,-28.83,34.8,3080,24.0,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
7914_36,JV,2008,11,22,-29.71,34.53,2970,22.2,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
7914_37,JV,2008,11,23,-30.0,33.0,3080,23.3,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
7914_38,JV,2008,11,24,-30.5,32.05,3080,22.7,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
7914_39,JV,2008,11,25,-31.01,31.08,3080,22.6,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
7914_40,JV,2008,11,26,-31.57,30.47,3080,23.6,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
7914_41,JV,2008,11,27,-31.51,30.56,3080,24.1,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
7914_42,JV,2008,11,28,-31.5,30.53,3080,23.2,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
7914_43,JV,2008,11,29,-31.5,30.51,3080,24.5,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
7914_44,JV,2008,11,30,-31.63,30.35,2750,22.8,250,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
7914_45,JV,2008,12,1,-31.59,30.52,2970,22.8,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
7914_46,JV,2008,12,2,-31.42,30.58,2970,24.6,270,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
7914_47,JV,2008,12,3,-31.48,30.6,3080,24.5,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
7914_48,JV,2008,12,4,-31.63,30.58,3080,24.6,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
7914_49,JV,2008,12,5,-31.63,30.6,3080,24.7,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
7914_50,JV,2008,12,6,-31.65,30.64,3080,25.0,280,0,0,0,0,0,0,0,0.0,0,1,5,6,4,2
7914_51,JV,2008,12,7,-31.73,30.94,3080,25.2,280,0,0,0,0,0,0,0,0.0,0,1,5,6,4,2
7914_52,JV,2008,12,8,-31.69,30.68,3080,25.5,280,0,0,0,0,0,0,0,0.0,0,1,5,6,4,2
7914_53,JV,2008,12,9,-31.85,30.7,3080,25.2,280,0,0,0,0,0,0,0,0.0,0,1,5,6,4,2
7914_54,JV,2008,12,10,-32.0,31.03,3080,25.3,280,0,0,0,0,0,0,0,0.0,0,1,5,6,4,2
7914_55,JV,2008,12,11,-31.76,31.09,3080,24.7,280,0,0,0,0,0,0,0,0.0,0,1,4,6,4,2
7914_56,JV,2008,12,12,-31.64,30.75,3135,25.0,285,0,0,0,0,0,0,0,0.0,0,1,5,6,4,2
7914_57,JV,2008,12,13,-31.75,30.83,3190,25.0,290,0,0,0,0,0,0,0,0.0,0,1,5,6,4,2
7914_58,JV,2008,12,14,-31.9,30.52,3245,25.2,295,0,0,0,0,0,0,0,0.0,0,1,5,6,4,2
8019_1,SA,2008,11,1,-28.57,34.53,1370,23.5,10,0,0,0,0,0,0,0,0.0,0,0,4,2,1,2
8019_2,SA,2008,11,2,-28.05,35.73,1370,25.17,10,0,0,0,0,0,0,0,0.0,0,0,5,2,1,2
8019_3,SA,2008,11,4,-28.0,33.5,1370,23.89,10,0,0,0,0,0,0,0,0.0,0,0,4,2,1,2
8019_4,SA,2008,11,5,-28.48,33.43,1370,23.11,10,0,0,0,0,0,0,0,0.0,0,0,4,2,1,2
8019_5,SA,2008,11,6,-28.7,34.33,1370,24.39,10,0,0,0,0,0,0,0,0.0,0,0,4,2,1,2
8019_6,SA,2008,11,7,-28.83,35.65,1370,24.72,10,0,0,0,0,0,0,0,0.0,0,0,4,2,1,2
8019_7,SA,2008,11,8,-28.95,36.28,1120,24.44,10,0,0,0,0,0,0,0,0.0,0,0,4,2,1,2
8019_8,SA,2008,11,9,-28.93,36.08,1370,23.06,10,0,0,0,0,0,0,0,0.0,0,0,4,2,1,2
8019_9,SA,2008,11,10,-28.08,36.12,1370,24.67,10,0,0,0,0,0,0,0,0.0,0,0,4,2,1,2
8019_10,SA,2008,11,11,-28.05,34.32,1120,24.5,10,0,0,0,0,0,0,0,0.0,0,0,4,2,1,2
8019_11,SA,2008,11,12,-28.4,33.83,1370,23.67,10,0,0,0,0,0,0,0,0.0,0,0,4,2,1,2
8020_1,SA,2008,10,31,-35.87,19.22,1500,19.3,360,0,0,0,0,0,0,0,0.0,0,0,3,3,4,1
8020_2,SA,2008,11,1,-36.02,19.42,1500,19.3,360,0,0,0,0,0,0,0,0.0,0,0,3,3,4,1
8020_3,SA,2008,11,3,-36.53,22.0,1300,22.0,315,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
8020_4,SA,2008,11,6,-35.02,16.92,1300,18.6,221,0,0,0,0,0,0,0,0.0,0,0,3,2,2,1
8020_5,SA,2008,11,8,-31.54,15.07,1400,17.5,315,0,0,0,0,0,0,0,0.0,0,0,3,2,4,0
8020_6,SA,2008,11,9,-31.6,15.08,1400,17.2,315,0,0,0,0,0,0,0,0.0,0,0,3,2,4,0
8020_7,SA,2008,11,10,-31.2,15.59,1300,17.2,192,0,0,0,0,0,0,0,0.0,0,0,3,2,1,0
8020_8,SA,2008,11,11,-30.65,14.7,800,17.3,100,0,0,0,0,0,0,0,0.0,0,0,3,1,1,0
8020_9,SA,2008,11,12,-31.31,13.86,1500,17.3,315,0,0,0,0,0,0,0,0.0,0,0,3,3,4,0
8020_10,SA,2008,11,13,-30.31,13.23,1500,17.2,315,0,0,0,0,0,0,0,0.0,0,0,3,3,4,0
8020_11,SA,2008,11,14,-32.08,13.53,1500,17.4,315,0,0,0,0,0,0,0,0.0,0,0,3,3,4,0
8262_1,SA,2009,3,4,-35.85,22.83,1400,25.8,360,0,0,0,0,0,0,0,0.0,0,0,5,2,4,1
8262_2,SA,2009,3,6,-36.37,22.67,1400,25.7,360,0,0,0,0,0,0,0,0.0,0,0,5,2,4,1
8262_3,SA,2009,3,7,-36.9,22.52,1400,26.1,360,0,0,0,0,0,0,0,0.0,0,0,5,2,4,1
8262_4,SA,2009,3,8,-36.98,22.2,1400,26.2,360,0,0,0,0,0,0,0,0.0,0,0,5,2,4,1
8262_5,SA,2009,3,10,-36.87,20.3,1400,22.3,360,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
8262_6,SA,2009,3,11,-36.98,20.2,1400,22.0,360,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
8262_7,SA,2009,3,12,-36.43,20.05,1400,22.2,360,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
8262_8,SA,2009,3,13,-35.87,19.32,1400,21.9,360,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
8262_9,SA,2009,3,14,-36.52,20.1,1400,22.1,360,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
8262_10,SA,2009,3,15,-36.45,20.03,1400,21.0,360,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
8262_12,SA,2009,3,17,-35.98,19.45,1400,21.5,360,0,0,0,0,0,0,0,0.0,0,0,4,2,4,1
8277_1,SA,2009,3,15,-29.37,34.55,1560,26.9,313,0,0,0,0,0,0,0,0.0,0,0,5,3,4,2
8277_2,SA,2009,3,16,-29.16,34.43,1560,26.6,313,0,0,0,0,0,0,0,0.0,0,0,5,3,4,2
8277_3,SA,2009,3,17,-29.02,34.04,1560,26.7,313,0,0,0,0,0,0,0,0.0,0,0,5,3,4,2
8277_4,SA,2009,3,18,-29.07,34.33,1560,25.8,313,0,0,0,0,0,0,0,0.0,0,0,5,3,4,2
8277_5,SA,2009,3,20,-30.03,33.38,1560,25.8,313,0,0,0,0,0,0,0,0.0,0,0,5,3,4,2
8277_6,SA,2009,3,21,-29.49,33.99,1560,26.2,313,0,0,0,0,0,0,0,0.0,0,0,5,3,4,2
8277_7,SA,2009,3,22,-29.17,34.27,1560,26.9,313,0,0,0,0,0,0,0,0.0,0,0,5,3,4,2
8277_8,SA,2009,3,23,-29.03,34.05,1560,26.5,313,0,0,0,0,0,0,0,0.0,0,0,5,3,4,2
8277_9,SA,2009,3,24,-28.98,33.75,1560,26.6,313,0,0,0,0,0,0,0,0.0,0,0,5,3,4,2
8277_10,SA,2009,3,25,-29.02,33.21,1380,26.4,277,0,0,0,0,0,0,0,0.0,0,0,5,2,4,2
8323_1,SA,2009,3,28,-35.16,18.46,1200,7.1,170,0,0,0,0,0,0,0,0.0,0,0,1,2,1,1
8323_2,SA,2009,3,29,-35.37,18.65,1250,7.4,210,0,0,0,0,0,0,0,0.0,0,0,1,2,2,1
8323_3,SA,2009,3,30,-35.62,19.12,1350,7.1,270,0,0,0,0,0,0,0,0.0,0,0,1,2,3,1
8323_4,SA,2009,3,31,-35.93,19.31,1350,7.0,270,0,0,0,0,0,0,0,0.0,0,0,1,2,3,1
8323_5,SA,2009,4,2,-33.36,16.86,1350,20.72,270,0,0,0,0,0,0,0,0.0,0,0,4,2,3,1
8324_1,JV,2009,3,29,-36.92,21.47,2530,21.2,12,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_2,JV,2009,3,30,-36.92,21.67,2530,22.5,12,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_3,JV,2009,3,31,-36.92,21.58,2530,22.3,12,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_4,JV,2009,4,1,-36.92,21.45,2530,21.9,12,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_5,JV,2009,4,2,-36.95,21.5,2530,22.2,12,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_6,JV,2009,4,3,-36.97,21.52,2530,21.0,12,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_8,JV,2009,4,5,-36.97,21.47,2350,21.3,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_10,JV,2009,4,7,-36.83,21.53,2530,21.1,12,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_11,JV,2009,4,8,-36.85,21.75,2530,21.0,125,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_12,JV,2009,4,9,-36.68,21.7,2200,21.5,11,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_13,JV,2009,4,11,-34.45,26.47,2530,21.2,12,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_14,JV,2009,4,12,-34.78,26.17,2530,19.9,12,0,0,0,0,0,0,0,0.0,0,1,3,5,1,1
8324_15,JV,2009,4,13,-34.67,25.98,2530,19.5,12,0,0,0,0,0,0,0,0.0,0,1,3,5,1,1
8324_16,JV,2009,4,14,-34.63,26.35,1210,25.1,6,0,0,0,0,0,0,0,0.0,0,1,5,2,1,1
8324_17,JV,2009,4,15,-34.5,26.22,2420,18.2,12,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
8324_19,JV,2009,4,17,-34.58,26.37,2420,23.0,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_21,JV,2009,4,19,-34.57,26.32,2420,22.2,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_22,JV,2009,4,20,-34.53,26.35,2420,23.8,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_23,JV,2009,4,21,-34.58,26.18,2420,23.1,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_24,JV,2009,4,22,-34.5,26.23,2310,21.8,11,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_25,JV,2009,4,23,-34.55,26.08,2475,21.0,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_26,JV,2009,4,24,-34.55,26.15,2475,24.1,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_27,JV,2009,4,25,-34.55,26.07,2475,22.7,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_28,JV,2009,4,26,-34.55,26.3,2475,22.2,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_29,JV,2009,4,27,-35.23,24.33,2090,19.0,11,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
8324_30,JV,2009,4,28,-35.83,23.08,2420,23.7,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_31,JV,2009,4,29,-36.95,21.17,2475,18.7,12,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
8324_32,JV,2009,5,2,-35.83,28.83,2750,22.8,13,0,0,0,0,0,0,0,0.0,0,1,4,5,1,2
8324_33,JV,2009,5,4,-31.65,30.68,2750,25.2,13,0,0,0,0,0,0,0,0.0,0,1,5,5,1,2
8324_34,JV,2009,5,5,-31.75,30.5,2750,25.4,13,0,0,0,0,0,0,0,0.0,0,1,5,5,1,2
8324_35,JV,2009,5,6,-31.88,30.18,2805,25.3,13,0,0,0,0,0,0,0,0.0,0,1,5,5,1,2
8324_36,JV,2009,5,7,-32.07,30.08,2805,25.2,13,0,0,0,0,0,0,0,0.0,0,1,5,5,1,2
8324_37,JV,2009,5,8,-32.0,30.12,2805,24.5,13,0,0,0,0,0,0,0,0.0,0,1,4,5,1,2
8324_38,JV,2009,5,9,-31.92,30.17,2805,24.4,13,0,0,0,0,0,0,0,0.0,0,1,4,5,1,2
8324_39,JV,2009,5,10,-33.35,28.42,2640,24.5,13,0,0,0,0,0,0,0,0.0,0,1,4,5,1,2
8324_40,JV,2009,5,11,-34.55,26.0,2420,19.4,12,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
8324_41,JV,2009,5,12,-34.5,26.07,2420,22.8,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_42,JV,2009,5,13,-34.03,26.0,2420,21.1,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_43,JV,2009,5,14,-34.55,26.1,2530,21.8,12,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_44,JV,2009,5,16,-34.62,26.07,2035,22.2,10,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_45,JV,2009,5,19,-34.58,25.95,2475,22.1,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_47,JV,2009,5,21,-37.0,22.75,2530,23.2,12,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_48,JV,2009,5,24,-32.87,29.12,2750,23.7,13,0,0,0,0,0,0,0,0.0,0,1,4,5,1,2
8324_49,JV,2009,5,25,-34.0,27.08,2750,23.2,13,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_50,JV,2009,5,26,-35.18,24.13,2200,23.0,11,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_51,JV,2009,5,27,-35.17,24.13,2420,22.2,12,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_52,JV,2009,5,28,-35.17,24.18,2530,21.6,12,0,0,0,0,0,0,0,0.0,0,1,4,5,1,1
8324_53,JV,2009,6,1,-37.1,20.38,2640,18.9,13,0,0,0,0,0,0,0,0.0,0,1,3,5,1,1
8324_54,JV,2009,6,2,-37.12,21.75,2530,17.1,12,0,0,0,0,0,0,0,0.0,0,1,3,5,1,1
8324_55,JV,2009,6,3,-37.13,21.92,2640,17.2,13,0,0,0,0,0,0,0,0.0,0,1,3,5,1,1
8324_56,JV,2009,6,4,-37.58,22.1,1100,17.8,6,0,0,0,0,0,0,0,0.0,0,1,3,2,1,1
8324_57,JV,2009,6,5,-37.17,22.83,2420,16.8,12,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
8324_58,JV,2009,6,6,-37.28,21.6,2090,17.3,10,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
8324_59,JV,2009,6,7,-37.17,21.32,2090,17.7,10,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
8324_61,JV,2009,6,10,-34.83,25.02,2310,21.2,11,0,0,0,0,1,0,1,0.43,1,1,4,4,1,1
8324_62,JV,2009,6,11,-34.82,24.77,2310,21.0,11,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8324_63,JV,2009,6,12,-34.92,24.5,1980,21.9,10,0,0,0,0,0,0,0,0.0,0,1,4,3,1,1
8324_65,JV,2009,6,14,-34.93,24.17,2310,21.2,11,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8339_1,JV,2009,4,7,-34.38,26.57,3000,24.3,250,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
8339_2,JV,2009,4,9,-34.88,26.33,2400,24.7,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
8339_3,JV,2009,4,10,-34.83,26.2,2400,25.2,200,0,0,0,0,0,0,0,0.0,0,1,5,4,2,1
8339_4,JV,2009,4,11,-34.78,26.05,2400,24.11,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
8339_5,JV,2009,4,12,-35.0,26.0,2160,25.53,180,0,0,0,0,0,0,0,0.0,0,1,5,4,1,1
8339_6,JV,2009,4,12,-34.64,26.21,2640,25.66,220,0,0,0,0,0,0,0,0.0,0,1,5,5,2,1
8339_7,JV,2009,4,14,-34.59,26.07,2400,25.5,200,0,0,0,0,0,0,0,0.0,0,1,5,4,2,1
8339_8,JV,2009,4,15,-34.78,26.25,1680,25.36,140,0,0,0,0,0,0,0,0.0,0,1,5,3,1,1
8339_9,JV,2009,4,15,-34.56,26.26,2640,25.46,220,0,0,0,0,0,0,0,0.0,0,1,5,5,2,1
8339_10,JV,2009,4,17,-34.5,26.34,2520,25.66,210,0,0,0,0,0,0,0,0.0,0,1,5,5,2,1
8339_11,JV,2009,4,18,-34.49,26.35,2880,25.72,240,0,0,0,0,0,0,0,0.0,0,1,5,5,2,1
8339_12,JV,2009,4,19,-34.5,26.38,288,25.38,240,0,0,0,0,0,0,0,0.0,0,1,5,1,2,1
8339_13,JV,2009,4,20,-34.5,26.3,2640,25.34,220,0,0,0,0,0,0,0,0.0,0,1,5,5,2,1
8339_14,JV,2009,4,21,-34.5,26.37,2640,24.83,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_15,JV,2009,4,21,-34.52,26.19,2640,24.65,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_16,JV,2009,4,23,-34.75,25.75,1800,18.86,150,0,0,0,0,0,0,0,0.0,0,1,3,3,1,1
8339_17,JV,2009,4,24,-34.5,26.12,2520,24.78,210,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_18,JV,2009,4,25,-34.5,26.21,2640,24.96,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_19,JV,2009,4,26,-34.5,26.14,2640,24.52,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_20,JV,2009,4,27,-34.5,26.36,2880,24.25,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_21,JV,2009,4,29,-31.47,31.44,3120,24.76,260,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
8339_22,JV,2009,4,30,-30.81,31.46,3360,25.18,280,0,0,0,0,0,0,0,0.0,0,1,5,6,4,2
8339_23,JV,2009,5,1,-30.76,31.42,3240,25.16,270,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
8339_24,JV,2009,5,2,-30.67,31.44,3240,25.77,270,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
8339_25,JV,2009,5,3,-30.6,31.58,3240,25.78,270,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
8339_26,JV,2009,5,4,-30.57,31.65,3240,25.62,270,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
8339_27,JV,2009,5,5,-31.73,30.39,3240,25.61,270,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
8339_28,JV,2009,5,6,-32.01,29.86,3240,25.43,270,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
8339_29,JV,2009,5,7,-32.71,29.18,3000,24.6,250,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
8339_30,JV,2009,5,8,-33.44,28.1,3120,24.92,260,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
8339_31,JV,2009,5,9,-34.19,27.37,3120,24.83,260,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
8339_32,JV,2009,5,10,-34.53,25.96,2760,24.56,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_33,JV,2009,5,12,-34.62,25.62,1200,17.82,100,0,0,0,0,0,0,0,0.0,0,1,3,2,1,1
8339_34,JV,2009,5,13,-34.54,26.06,2160,24.42,180,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8339_35,JV,2009,5,14,-34.47,26.11,2400,24.29,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
8339_36,JV,2009,5,15,-34.52,26.1,2640,24.41,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_37,JV,2009,5,16,-34.56,26.13,2160,24.36,180,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8339_38,JV,2009,5,20,-34.51,26.02,2760,23.76,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_39,JV,2009,5,20,-36.0,24.46,2760,18.3,230,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
8339_40,JV,2009,5,21,-36.07,22.83,2760,23.35,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_41,JV,2009,5,22,-37.0,20.86,2760,19.61,230,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
8339_42,JV,2009,5,24,-36.77,20.2,3000,22.42,250,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
8339_43,JV,2009,5,25,-37.02,21.6,2880,22.45,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_44,JV,2009,5,26,-37.07,21.63,2880,23.26,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_45,JV,2009,5,27,-37.11,21.34,2880,22.94,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_47,JV,2009,6,1,-37.24,20.26,2640,22.0,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_48,JV,2009,6,2,-37.11,21.03,2640,19.57,220,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
8339_49,JV,2009,6,3,-37.08,20.85,2400,22.4,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
8339_50,JV,2009,6,4,-37.15,21.88,2400,22.27,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
8339_51,JV,2009,6,5,-37.07,21.84,2400,22.31,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
8339_52,JV,2009,6,6,-37.1,21.49,2040,22.33,170,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8339_53,JV,2009,6,7,-37.05,21.21,2640,22.92,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_54,JV,2009,6,8,-37.12,21.24,2640,22.3,220,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_55,JV,2009,6,9,-37.14,21.06,2880,22.7,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_56,JV,2009,6,11,-34.89,24.72,2400,23.69,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
8339_57,JV,2009,6,12,-34.95,24.43,2040,23.1,170,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8339_58,JV,2009,6,13,-35.0,24.24,2160,23.34,180,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8339_59,JV,2009,6,14,-34.96,24.1,2160,22.72,180,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8339_60,JV,2009,6,15,-34.97,24.14,2160,23.1,180,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8339_61,JV,2009,6,16,-34.94,24.58,1800,22.86,150,0,0,0,0,0,0,0,0.0,0,1,4,3,1,1
8339_62,JV,2009,6,17,-34.93,24.7,2160,22.53,180,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8339_63,JV,2009,6,18,-34.92,24.63,2400,22.53,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
8339_64,JV,2009,6,19,-36.37,23.07,2760,22.32,230,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
8339_66,JV,2009,6,20,-37.1,21.04,3240,22.21,270,0,0,0,0,0,0,0,0.0,0,1,4,6,3,1
8352_2,JV,2009,4,13,-34.72,25.35,2795,17.3,215,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
8352_3,JV,2009,4,15,-34.67,26.17,2160,19.2,180,0,0,0,0,0,0,0,0.0,0,1,3,4,1,1
8352_4,JV,2009,4,15,-34.74,26.18,2520,17.9,210,0,0,0,0,0,0,0,0.0,0,1,3,5,2,1
8352_5,JV,2009,4,17,-34.86,26.17,2435,22.8,195,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8352_6,JV,2009,4,18,-34.75,26.26,2412,23.3,201,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
8352_7,JV,2009,4,19,-34.86,26.25,2040,24.6,170,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8352_9,JV,2009,4,21,-34.36,26.51,2220,23.8,185,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8352_10,JV,2009,4,22,-34.47,26.25,2220,21.1,185,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8352_13,JV,2009,4,24,-34.59,26.09,2400,19.8,200,0,0,0,0,0,0,0,0.0,0,1,3,4,2,1
8352_14,JV,2009,4,25,-34.6,26.03,2400,22.6,200,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
8352_15,JV,2009,4,27,-34.59,26.26,2280,22.6,190,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8352_16,JV,2009,4,28,-34.25,27.34,2145,23.0,165,0,0,0,0,0,0,0,0.0,0,1,4,4,1,1
8352_17,JV,2009,4,29,-33.54,28.26,2405,23.3,185,0,0,0,0,0,0,0,0.0,0,1,4,4,1,2
8352_18,JV,2009,4,30,-30.57,31.63,2915,24.7,265,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
8352_19,JV,2009,4,1,-30.39,31.7,3180,24.8,265,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
8352_20,JV,2009,5,2,-30.18,31.81,3180,25.7,265,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
8352_21,JV,2009,5,3,-30.09,31.94,3180,24.7,265,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
8352_22,JV,2009,5,4,-29.85,32.03,3102,25.6,271,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
8352_23,JV,2009,5,6,-31.65,30.51,2700,25.5,225,0,0,0,0,0,0,0,0.0,0,1,5,5,2,2
8352_24,JV,2009,5,6,-31.93,30.26,3116,25.4,268,0,0,0,0,0,0,0,0.0,0,1,5,6,3,2
8352_25,JV,2009,5,7,-32.07,30.18,3060,24.7,260,0,0,0,0,0,0,0,0.0,0,1,4,6,3,2
8352_26,JV,2009,5,8,-32.26,29.89,2880,24.5,260,0,0,0,0,0,0,0,0.0,0,1,4,5,3,2
8352_27,JV,2009,5,9,-32.24,29.85,2820,24.7,240,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
8352_28,JV,2009,5,10,-33.5,28.51,2800,24.4,245,0,0,0,0,0,0,0,0.0,0,1,4,5,2,2
8352_29,JV,2009,5,11,-34.11,27.3,2442,24.3,222,0,0,0,0,0,0,0,0.0,0,1,4,4,2,1
8352_30,JV,2009,5,12,-34.57,25.98,2602,22.9,223,0,0,0,0,0,0,0,0.0,0,1,4,5,2,1
