set_id,fleet,year,month,day,lat,lon,hooks,sst,buoys,green,hawksbill,oliveridley,leatherback,loggerhead,turtle,total
11584_50,JV,2015,7,16,-34.50,26.19,2310,17.40,210,0,0,0,0,0,0,0
11584_51,JV,2015,7,17,-34.50,26.26,2200,18.10,200,0,0,0,0,0,0,0
11584_52,JV,2015,7,18,-34.50,26.22,2365,17.00,215,0,0,0,0,0,0,0
11584_53,JV,2015,7,19,-34.50,26.15,2365,18.10,215,0,0,0,0,0,0,0
11584_54,JV,2015,7,20,-34.50,26.29,2420,18.10,220,0,0,0,0,0,0,0
11584_55,JV,2015,7,21,-34.50,26.20,2200,19.80,200,0,0,0,0,0,0,0
11584_56,JV,2015,7,22,-34.50,26.08,2200,20.10,200,0,0,0,0,0,0,0
11584_57,JV,2015,7,23,-34.50,26.01,1815,18.10,165,0,0,0,0,0,0,0
11584_58,JV,2015,7,24,-34.50,26.88,2310,20.40,210,0,0,0,0,0,0,0
11584_59,JV,2015,7,26,-34.50,25.71,2420,17.70,220,0,0,0,0,0,0,0
11584_60,JV,2015,7,26,-34.50,25.50,2530,21.00,230,0,0,0,0,0,0,0
11584_61,JV,2015,7,28,-34.50,25.76,2420,20.90,220,0,0,0,0,0,0,0
11584_62,JV,2015,7,29,-34.50,25.75,2255,22.00,205,0,0,0,0,0,0,0
11584_63,JV,2015,7,31,-34.50,25.73,2530,20.60,230,0,0,0,0,0,0,0
11584_64,JV,2015,8,2,-34.53,25.56,1485,20.90,135,0,0,0,0,0,0,0
11584_65,JV,2015,8,2,-34.60,25.63,2420,20.90,220,0,0,0,0,0,0,0
11584_66,JV,2015,8,4,-34.60,25.69,1375,21.10,125,0,0,0,0,0,0,0
11584_67,JV,2015,8,5,-34.60,25.63,2420,21.60,220,0,0,0,0,0,0,0
11584_68,JV,2015,8,7,-34.57,25.57,2200,19.60,200,0,0,0,0,0,0,0
11584_69,JV,2015,8,8,-34.63,25.44,2255,21.40,205,0,0,0,0,0,0,0
11584_70,JV,2015,8,10,-33.25,32.01,2750,19.60,250,0,0,0,0,0,0,0
11584_71,JV,2015,8,15,-34.58,25.82,2310,19.70,210,0,0,0,0,0,0,0
11584_72,JV,2015,8,15,-34.58,25.70,2310,21.20,210,0,0,0,0,0,0,0
11584_73,JV,2015,8,16,-34.57,25.72,2475,21.20,225,0,0,0,0,0,0,0
11584_74,JV,2015,8,17,-34.57,25.56,2475,21.00,225,0,0,0,0,0,0,0
11584_75,JV,2015,8,19,-34.57,25.49,1980,21.50,180,0,0,0,0,0,0,0
11584_76,JV,2015,8,19,-34.57,25.47,2530,21.80,230,0,0,0,0,0,0,0
11584_77,JV,2015,8,21,-35.75,23.55,2255,21.20,205,0,0,0,0,0,0,0
11584_78,JV,2015,8,22,-36.75,22.06,2200,19.30,200,0,0,0,0,0,0,0
11584_79,JV,2015,8,22,-36.84,21.01,2475,19.50,225,0,0,0,0,0,0,0
11584_80,JV,2015,8,23,-37.12,20.46,2475,19.80,225,0,0,0,0,0,0,0
11584_81,JV,2015,8,25,-37.09,20.06,2035,18.40,185,0,0,0,0,0,0,0
11584_82,JV,2015,8,25,-37.25,20.17,2530,18.70,230,0,0,0,0,0,0,0
11610_1,JV,2015,6,25,-33.12,28.34,2832,23.30,236,0,0,0,0,0,0,0
11610_2,JV,2015,6,26,-33.10,28.29,2880,23.60,240,0,0,0,0,0,0,0
11610_3,JV,2015,6,27,-33.29,28.04,2880,22.00,240,0,0,0,0,0,0,0
11610_4,JV,2015,6,28,-33.70,27.93,2880,23.00,240,0,0,0,0,0,0,0
11610_5,JV,2015,6,29,-33.52,28.08,2880,22.00,240,0,0,0,0,0,0,0
11610_6,JV,2015,6,30,-33.58,28.02,2916,22.10,243,0,0,0,0,0,0,0
11610_7,JV,2015,7,1,-33.58,28.00,3132,22.10,261,0,0,0,0,0,0,0
11610_8,JV,2015,7,2,-33.58,28.00,3144,22.00,262,0,0,0,0,0,0,0
11610_9,JV,2015,7,3,-33.71,27.92,2952,22.20,246,0,0,0,0,0,0,0
11610_10,JV,2015,7,5,-34.07,27.42,2928,21.90,244,0,0,0,0,0,0,0
11610_11,JV,2015,7,5,-34.47,26.30,2892,19.10,241,0,0,0,0,0,0,0
11610_12,JV,2015,7,7,-34.75,25.79,2184,19.10,182,0,0,0,0,0,0,0
11610_13,JV,2015,7,8,-32.96,28.83,2892,22.90,241,0,0,0,0,0,0,0
11610_14,JV,2015,7,9,-33.14,28.27,3120,22.50,260,0,0,0,0,0,0,0
11610_15,JV,2015,7,10,-33.35,27.97,2880,22.70,240,0,0,0,0,0,0,0
11610_16,JV,2015,7,11,-33.23,28.36,2892,22.60,241,0,0,0,0,0,0,0
11610_17,JV,2015,7,13,-30.37,31.50,3288,23.50,274,0,0,0,0,0,0,0
11610_18,JV,2015,7,14,-30.38,31.38,3360,23.00,280,0,0,0,0,0,0,0
11610_19,JV,2015,7,15,-30.37,31.50,3360,22.90,280,0,0,0,0,0,0,0
11610_20,JV,2015,7,16,-30.30,31.50,3360,22.70,280,0,0,0,0,0,0,0
11610_21,JV,2015,7,17,-30.30,31.50,3360,22.90,280,0,0,0,0,0,0,0
11610_22,JV,2015,7,18,-30.37,31.45,3360,22.70,280,0,0,0,0,0,0,0
11610_23,JV,2015,7,19,-30.30,31.42,3360,22.80,280,0,0,0,0,0,0,0
11610_24,JV,2015,7,20,-30.30,31.50,3360,23.00,280,0,0,0,0,0,0,0
11610_25,JV,2015,7,21,-30.50,31.47,3168,23.10,264,0,0,0,0,0,0,0
11610_26,JV,2015,7,22,-30.67,31.27,3168,23.00,264,0,0,0,0,0,0,0
11610_27,JV,2015,7,23,-30.80,31.10,3300,22.10,275,0,0,0,0,0,0,0
11610_28,JV,2015,7,24,-30.92,31.02,3324,22.10,277,0,0,0,0,0,0,0
11610_29,JV,2015,7,25,-30.92,31.02,3132,22.00,261,0,0,0,0,0,0,0
11610_30,JV,2015,7,26,-31.12,30.85,3132,22.00,261,0,0,0,0,0,0,0
11610_31,JV,2015,7,27,-31.17,30.81,3144,21.80,262,0,0,0,0,0,0,0
11610_32,JV,2015,7,28,-31.37,30.55,3192,22.10,266,0,0,0,0,0,0,0
11610_33,JV,2015,7,29,-31.42,30.50,3240,22.90,270,0,0,0,0,0,0,0
11700_1,JV,2015,8,17,-30.24,34.14,1140,23.21,235,0,0,0,0,0,0,0
11700_2,JV,2015,8,18,-29.71,34.18,1161,23.74,209,0,0,0,0,0,0,0
11700_3,JV,2015,8,19,-29.40,34.35,1280,23.61,235,0,0,0,1,0,0,1
11700_4,JV,2015,8,20,-29.27,34.10,1040,23.67,235,0,0,0,1,0,0,1
11700_5,JV,2015,8,21,-29.34,34.26,940,23.66,235,0,0,0,0,0,0,0
11700_6,JV,2015,8,22,-28.22,34.36,1306,24.27,209,0,0,0,0,0,0,0
11700_7,JV,2015,8,23,-28.58,34.19,970,22.99,235,0,0,0,0,0,0,0
11700_8,JV,2015,8,24,-28.72,34.24,1265,23.20,235,0,0,0,0,0,0,0
11700_9,JV,2015,8,25,-28.96,34.29,1165,22.95,235,0,0,0,0,0,0,0
11700_10,JV,2015,8,26,-28.78,33.63,1090,25.23,235,0,0,0,0,0,0,0
11701_1,SA,2015,5,25,-25.86,32.54,1462,25.89,305,0,0,0,0,0,0,0
11701_2,SA,2015,5,26,-28.93,32.68,1535,24.56,319,0,0,0,0,0,0,0
11701_3,SA,2015,5,27,-28.99,32.57,1465,25.35,307,0,0,0,0,0,0,0
11701_4,SA,2015,5,28,-29.00,32.67,1300,25.40,272,0,0,0,0,0,0,0
11701_5,SA,2015,5,29,-29.04,33.48,1444,24.77,301,0,0,0,0,0,0,0
11701_6,SA,2015,5,30,-29.64,33.30,1345,25.15,282,0,0,0,0,0,0,0
11701_7,SA,2015,5,31,-29.55,33.36,1352,25.13,284,0,0,0,1,0,0,1
11701_8,SA,2015,6,1,-29.65,33.34,1422,24.92,296,0,0,0,1,0,0,1
11701_9,SA,2015,6,2,-29.46,30.01,1354,25.08,282,0,0,0,1,0,0,1
11706_1,SA,2015,10,20,-37.42,19.98,1365,22.78,287,0,0,0,0,0,0,0
11706_2,SA,2015,10,21,-37.15,20.67,1436,22.63,287,0,0,0,0,0,1,1
11706_3,SA,2015,10,22,-37.13,20.40,1376,23.10,287,0,0,0,0,0,1,1
11706_4,SA,2015,10,23,-37.01,20.20,1365,23.54,287,0,0,0,1,0,0,1
11706_5,SA,2015,10,24,-37.02,20.57,1236,21.66,287,0,0,0,1,0,0,1
11706_6,SA,2015,10,25,-37.02,20.54,1263,21.10,287,0,0,0,0,0,0,0
11707_1,SA,2015,6,26,-33.50,14.80,904,17.07,317,0,0,0,0,0,0,0
11707_2,SA,2015,6,27,-32.92,14.47,904,18.42,317,0,0,0,0,0,0,0
11707_3,SA,2015,6,28,-33.00,14.23,845,18.25,295,0,0,0,0,0,0,0
11707_4,SA,2015,6,29,-32.68,14.05,889,18.46,311,0,0,0,0,0,0,0
11707_5,SA,2015,6,30,-32.50,13.81,928,18.41,323,0,0,0,0,0,0,0
11707_6,SA,2015,7,1,-33.27,13.85,825,18.42,289,0,0,0,0,0,0,0
11707_7,SA,2015,7,2,-33.78,14.31,848,17.71,296,0,0,0,0,0,0,0
11707_8,SA,2015,7,3,-33.54,14.25,921,18.37,321,0,0,0,0,0,0,0
11707_9,SA,2015,7,6,-35.45,18.59,750,17.85,261,0,0,0,0,0,0,0
11744_1,SA,2018,10,4,-29.76,33.51,1280,21.20,256,0,0,0,0,0,0,0
11744_2,SA,2018,10,5,-29.78,33.73,1300,22.10,260,0,0,0,0,0,0,0
11744_3,SA,2018,10,6,-29.24,33.73,1300,23.40,260,0,0,0,0,0,0,0
11744_4,SA,2018,10,7,-28.07,33.83,1300,24.50,260,0,0,0,0,0,0,0
11744_5,SA,2018,10,8,-27.89,34.28,1300,24.80,260,0,0,0,0,0,0,0
11744_6,SA,2018,10,9,-27.55,34.28,1300,25.20,260,0,0,0,0,0,0,0
11744_7,SA,2018,10,10,-27.50,34.49,1300,25.40,260,0,0,0,0,0,0,0
11744_8,SA,2018,10,11,-27.51,34.11,1300,25.50,260,0,0,0,0,0,0,0
11744_9,SA,2018,10,13,-29.74,32.12,1140,23.20,228,0,0,0,0,0,0,0
11745_1,SA,2015,11,24,-30.52,34.30,1526,24.72,289,0,0,0,0,0,0,0
11745_2,SA,2015,11,25,-30.32,35.48,1501,24.81,289,0,0,0,0,0,0,0
11745_3,SA,2015,11,26,-29.40,35.96,1556,24.71,289,0,0,0,0,0,0,0
11745_4,SA,2015,11,27,-28.96,35.34,1550,24.69,285,0,0,0,0,0,0,0
11745_5,SA,2015,11,29,-28.50,38.04,1534,24.70,289,0,0,0,0,0,0,0
11745_6,SA,2015,11,30,-28.58,38.12,1626,24.39,289,0,0,0,0,0,0,0
11745_7,SA,2015,12,1,-28.87,38.00,1531,24.72,289,0,0,0,0,0,0,0
11745_8,SA,2015,12,2,-29.23,38.08,1496,24.55,289,0,0,0,0,0,0,0
11745_9,SA,2015,12,3,-29.55,37.96,1436,25.81,289,0,0,0,0,0,0,0
11745_10,SA,2015,12,4,-29.63,36.73,1484,24.76,271,0,0,0,0,0,0,0
11758_1,SA,2015,12,24,-30.70,15.00,1500,20.80,375,0,0,0,0,0,0,0
11758_2,SA,2015,12,25,-30.58,14.54,1480,19.70,370,0,0,0,0,0,0,0
11758_3,SA,2015,12,26,-30.54,14.79,1464,19.70,366,0,0,0,0,0,0,0
11758_4,SA,2015,12,27,-31.02,15.25,1340,20.10,335,0,0,0,0,0,0,0
11775_1,SA,2016,1,11,-34.39,25.80,1275,21.60,240,0,0,0,0,0,0,0
11775_2,SA,2016,1,12,-34.38,25.96,1200,17.60,240,0,0,0,0,0,0,0
11775_3,SA,2016,1,13,-34.36,26.02,1200,18.70,240,0,0,0,0,0,0,0
11775_4,SA,2016,1,14,-34.38,26.04,1200,17.30,240,0,0,0,0,0,0,0
11775_5,SA,2016,1,15,-34.25,26.34,1200,20.00,240,0,0,0,0,0,0,0
11775_6,SA,2016,1,16,-34.26,25.36,1200,20.00,240,0,0,0,0,0,0,0
11775_7,SA,2016,1,17,-34.35,25.70,1200,16.00,240,0,0,0,0,0,0,0
11775_8,SA,2016,1,19,-34.85,23.91,1200,20.60,240,0,0,0,0,0,0,0
11775_9,SA,2016,1,19,-34.91,23.71,1200,21.70,340,0,0,0,0,0,0,0
11775_10,SA,2016,1,20,-35.67,22.25,1200,22.00,240,0,0,0,0,0,0,0
11775_11,SA,2016,1,21,-35.78,22.12,1275,21.40,255,0,0,0,0,1,0,1
11841_1,JV,2016,4,12,-34.96,25.13,2530,26.40,230,0,0,0,0,0,0,0
11841_2,JV,2016,4,13,-34.99,25.37,2530,26.10,230,0,0,0,0,0,0,0
11841_3,JV,2016,4,15,-35.06,25.39,2420,23.20,220,0,0,0,0,0,0,0
11841_4,JV,2016,4,15,-35.03,25.37,2420,25.00,220,0,0,0,0,0,0,0
11841_5,JV,2016,4,17,-35.05,25.37,1848,24.90,168,0,0,0,0,0,0,0
11841_6,JV,2016,4,17,-35.13,25.50,2134,26.60,194,0,0,0,0,0,0,0
11841_7,JV,2016,4,18,-35.17,25.40,2200,26.40,200,0,0,0,0,0,0,0
11841_8,JV,2016,4,20,-35.20,25.36,2255,25.80,205,0,0,0,0,0,0,0
11841_9,JV,2016,4,21,-35.30,25.06,2200,25.80,200,0,0,0,0,0,0,0
11841_10,JV,2016,4,22,-35.28,24.81,1144,25.20,104,0,0,0,0,0,0,0
11841_11,JV,2016,4,24,-35.06,25.15,2266,25.40,206,0,0,0,0,0,0,0
11841_12,JV,2016,5,1,-35.03,24.81,2255,21.30,205,0,0,0,0,0,0,0
11841_13,JV,2016,5,2,-35.10,24.63,2343,22.40,213,0,0,0,0,0,0,0
11841_14,JV,2016,5,3,-35.08,24.53,2299,24.20,209,0,0,0,0,0,0,0
11841_15,JV,2016,5,3,-35.16,24.19,2398,24.30,218,0,0,0,0,0,0,0
11841_16,JV,2016,5,5,-35.00,24.15,2343,24.20,213,0,0,0,0,0,0,0
11841_17,JV,2016,5,6,-35.05,24.83,2255,23.80,205,0,0,0,0,0,0,0
11841_18,JV,2016,5,9,-35.27,24.01,2365,20.00,215,0,0,0,0,0,0,0
11841_19,JV,2016,5,10,-35.36,24.03,2365,23.00,215,0,0,0,0,0,0,0
11841_20,JV,2016,5,11,-35.40,23.92,2464,22.80,224,0,0,0,0,0,0,0
11841_21,JV,2016,5,12,-35.33,24.05,2453,22.40,223,0,0,0,0,0,0,0
11841_22,JV,2016,5,13,-35.42,23.98,2442,23.50,222,0,0,0,0,0,0,0
11841_23,JV,2016,5,14,-35.57,23.73,2453,24.20,223,0,0,0,0,0,0,0
11841_24,JV,2016,5,15,-35.71,23.53,2365,24.10,215,0,0,0,0,0,0,0
11841_25,JV,2016,5,16,-35.89,23.34,2365,24.10,215,0,0,0,0,0,0,0
11841_26,JV,2016,5,17,-35.73,23.14,2200,23.50,200,0,0,0,0,0,0,0
11841_27,JV,2016,5,18,-35.77,23.16,2200,23.50,200,0,0,0,0,0,0,0
11841_28,JV,2016,5,20,-34.98,25.52,2310,23.80,210,0,0,0,0,0,0,0
11841_29,JV,2016,5,21,-35.11,24.58,2464,23.70,224,0,0,0,0,0,0,0
11841_30,JV,2016,5,22,-35.14,24.47,2398,23.50,218,0,0,0,0,0,0,0
11841_31,JV,2016,5,23,-35.18,24.28,2475,23.40,225,0,0,0,0,0,0,0
11841_32,JV,2016,5,24,-35.14,24.21,2442,23.20,222,0,0,0,0,0,0,0
11841_33,JV,2016,5,25,-35.06,24.81,2530,23.50,230,0,0,0,0,0,0,0
11841_34,JV,2016,5,26,-35.04,24.70,2563,23.50,233,0,0,0,0,0,0,0
11841_35,JV,2016,5,27,-35.00,24.54,2530,23.10,230,0,0,0,0,0,0,0
11841_36,JV,2016,5,28,-34.95,24.78,2530,24.00,230,0,0,0,0,0,0,0
11841_37,JV,2016,5,29,-34.98,24.68,2420,24.10,220,0,0,0,0,0,0,0
11841_38,JV,2016,5,30,-34.85,24.97,2420,23.40,220,0,0,0,0,0,0,0
11841_39,JV,2016,5,31,-34.86,24.92,2420,24.00,220,0,0,0,0,0,0,0
11841_40,JV,2016,6,1,-34.85,24.87,2475,24.00,225,0,0,0,0,0,0,0
11841_41,JV,2016,6,2,-34.80,25.01,2420,23.80,220,0,0,0,0,0,0,0
11841_42,JV,2016,6,3,-34.85,25.04,2475,23.90,225,0,0,0,0,0,0,0
11841_43,JV,2016,6,4,-34.83,25.02,2420,23.70,220,0,0,0,0,0,0,0
11841_44,JV,2016,6,5,-34.85,25.02,2420,23.00,220,0,0,0,0,0,0,0
11841_45,JV,2016,6,6,-34.81,25.11,2475,23.00,225,0,0,0,0,0,0,0
11841_46,JV,2016,6,7,-34.84,25.10,2475,23.90,225,0,0,0,0,0,0,0
11841_47,JV,2016,6,8,-34.82,25.12,2475,23.80,225,0,0,0,0,0,0,0
11841_48,JV,2016,6,9,-34.81,25.08,2420,23.60,220,0,0,0,0,0,0,0
11841_49,JV,2016,6,10,-34.80,25.17,1815,24.30,165,0,0,0,0,0,0,0
11841_50,JV,2016,6,12,-34.84,25.23,2101,23.70,191,0,0,0,0,0,0,0
11841_51,JV,2016,6,13,-34.84,25.25,2123,23.40,193,0,0,0,0,0,0,0
11841_52,JV,2016,6,14,-34.85,25.17,2420,23.30,220,0,0,0,0,1,0,1
11841_53,JV,2016,6,15,-34.81,25.03,1870,23.30,170,0,0,0,0,0,0,0
11841_54,JV,2016,6,17,-34.79,25.02,2464,23.20,224,0,0,0,0,0,0,0
11841_55,JV,2016,6,18,-34.78,25.00,2475,22.80,225,0,0,0,0,0,0,0
11841_56,JV,2016,6,19,-34.85,25.02,2431,22.90,221,0,0,0,0,0,0,0
11841_57,JV,2016,6,20,-34.85,24.68,1980,22.90,180,0,0,0,0,0,0,0
11841_58,JV,2016,6,21,-34.89,25.15,2420,22.50,220,0,0,0,0,0,0,0
11841_59,JV,2016,6,22,-34.85,25.15,2585,22.80,235,0,0,0,0,0,0,0
11841_60,JV,2016,6,23,-34.87,25.33,2530,23.10,230,0,0,0,0,0,0,0
11841_61,JV,2016,6,24,-34.81,25.38,2530,22.10,230,0,0,0,0,0,0,0
11841_62,JV,2016,6,25,-34.82,25.30,2530,22.80,230,0,0,0,0,0,0,0
11841_63,JV,2016,6,26,-34.80,25.28,2530,22.90,230,0,0,0,0,0,0,0
11841_64,JV,2016,6,29,-34.80,25.03,2420,22.20,220,0,0,0,0,0,0,0
11841_65,JV,2016,6,30,-34.83,24.92,2200,22.70,200,0,0,0,0,0,0,0
11877_1,SA,2016,5,13,-30.86,14.76,902,18.83,298,0,0,0,0,0,0,0
11877_2,SA,2016,5,14,-30.76,15.04,897,19.21,298,0,0,0,0,0,0,0
11877_3,SA,2016,5,15,-30.71,15.07,902,19.18,298,0,0,0,0,0,0,0
11877_4,SA,2016,5,16,-30.69,15.06,943,19.13,298,0,0,0,0,0,0,0
11877_5,SA,2016,5,17,-30.43,14.93,1003,19.58,298,0,0,0,0,0,0,0
11877_6,SA,2016,5,18,-30.47,14.94,952,19.53,298,0,0,0,0,0,0,0
11877_7,SA,2016,5,19,-30.51,14.77,1026,21.10,198,0,0,0,0,0,0,0
11877_8,SA,2016,5,20,-30.47,14.70,897,19.15,298,0,0,0,0,0,0,0
11877_9,SA,2016,5,21,-30.31,14.58,965,19.39,298,0,0,0,0,0,0,0
11877_10,SA,2016,5,22,-30.35,14.71,818,19.52,298,0,0,0,0,0,0,0
11877_11,SA,2016,5,23,-30.72,15.07,860,18.56,198,0,0,0,0,0,0,0
11877_12,SA,2016,5,24,-30.72,14.95,865,19.29,298,0,0,0,0,0,0,0
11881_1,JV,2016,5,17,-34.95,24.69,2844,22.10,237,0,0,0,0,0,0,0
11881_2,JV,2016,5,18,-35.07,24.52,2676,22.60,223,0,0,0,0,0,0,0
11881_3,JV,2016,5,19,-35.06,24.56,2412,21.40,201,0,0,0,0,0,0,0
11881_4,JV,2016,5,20,-34.98,24.60,2604,23.10,217,0,0,0,0,0,0,0
11881_5,JV,2016,5,21,-35.02,24.54,2652,21.80,221,0,0,0,0,0,0,0
11881_6,JV,2016,5,22,-35.05,24.58,2640,23.30,220,0,0,0,0,0,0,0
11881_7,JV,2016,5,23,-35.06,24.63,2664,20.10,222,0,0,0,0,0,0,0
11881_8,JV,2016,5,24,-35.07,24.63,2400,23.20,200,0,0,0,0,0,0,0
11881_9,JV,2016,5,25,-34.63,25.42,2736,21.19,228,0,0,0,0,0,0,0
11881_10,JV,2016,5,26,-34.61,25.48,2664,23.40,222,0,0,0,0,0,0,0
11881_11,JV,2016,5,27,-34.62,25.50,2760,23.90,230,0,0,0,0,0,0,0
11881_12,JV,2016,5,28,-34.63,25.53,2760,23.50,230,0,0,0,0,0,0,0
11881_13,JV,2016,5,29,-34.62,25.51,2760,24.06,230,0,0,0,0,0,0,0
11881_14,JV,2016,5,30,-34.63,25.56,2844,24.00,237,0,0,0,0,0,0,0
11881_15,JV,2016,5,31,-34.62,25.59,2844,22.80,237,0,0,0,0,0,0,0
11881_16,JV,2016,6,1,-34.64,25.63,2820,23.80,235,0,0,0,0,0,0,0
11881_17,JV,2016,6,2,-34.59,25.71,2784,22.80,232,0,0,0,0,0,0,0
11881_18,JV,2016,6,3,-34.63,25.67,2856,22.10,238,0,0,0,0,0,0,0
11881_19,JV,2016,6,4,-34.67,25.50,2568,23.00,214,0,0,0,0,0,0,0
11881_20,JV,2016,6,5,-34.65,25.56,2772,23.30,231,0,0,0,0,0,0,0
11881_21,JV,2016,6,6,-34.62,25.53,2712,23.70,226,0,0,0,0,0,0,0
11881_22,JV,2016,6,7,-34.62,25.51,2832,23.50,236,0,0,0,0,0,0,0
11881_23,JV,2016,6,8,-34.58,25.55,2880,23.50,240,0,0,0,0,0,0,0
11881_24,JV,2016,6,12,-34.67,25.73,2400,23.10,200,0,0,0,0,0,0,0
11881_25,JV,2016,6,13,-34.65,25.83,2580,22.70,215,0,0,0,0,0,0,0
11881_26,JV,2016,6,14,-34.63,25.55,2664,22.80,222,0,0,0,0,0,0,0
11881_27,JV,2016,6,15,-34.63,25.59,2400,23.30,200,0,0,0,0,0,0,0
11881_28,JV,2016,6,16,-34.67,25.59,2400,23.00,200,0,0,0,0,0,0,0
11881_29,JV,2016,6,17,-34.62,25.48,2880,22.60,240,0,0,0,0,0,0,0
11881_30,JV,2016,6,18,-34.52,26.03,2844,21.10,237,0,0,0,0,0,0,0
11881_31,JV,2016,6,19,-34.57,26.24,2844,22.40,237,0,0,0,0,0,0,0
11881_32,JV,2016,6,20,-34.55,26.07,2652,21.30,221,0,0,0,0,0,0,0
11881_33,JV,2016,6,21,-34.84,25.40,2484,18.60,207,0,0,0,0,0,0,0
11881_34,JV,2016,6,22,-34.72,25.36,2772,21.00,231,0,0,0,0,0,0,0
11881_35,JV,2016,6,23,-34.75,25.55,2772,22.60,231,0,0,0,0,0,0,0
11881_36,JV,2016,6,24,-34.50,25.93,2844,20.00,237,0,0,0,0,0,0,0
11881_37,JV,2016,6,25,-34.47,25.92,2916,22.40,243,0,0,0,0,0,0,0
11881_38,JV,2016,6,26,-34.46,25.91,2952,21.20,246,0,0,0,0,0,0,0
11881_39,JV,2016,6,28,-30.50,31.50,3120,23.10,260,0,0,0,0,0,0,0
11881_40,JV,2016,6,29,-30.44,31.52,3336,23.60,278,0,0,0,0,0,0,0
11881_41,JV,2016,6,30,-30.42,31.50,3120,23.40,260,0,0,0,0,0,0,0
11881_42,JV,2016,7,2,-30.45,31.50,3372,23.00,281,0,0,0,0,0,0,0
11881_43,JV,2016,7,3,-30.45,31.43,3360,23.10,280,0,0,0,0,0,0,0
11881_44,JV,2016,7,4,-30.44,31.43,3372,23.10,281,0,0,0,0,0,0,0
11881_45,JV,2016,7,6,-30.67,31.32,2928,22.60,244,0,0,0,0,0,0,0
11881_46,JV,2016,7,7,-30.50,31.40,3096,23.00,258,0,0,0,0,0,0,0
11881_47,JV,2016,7,7,-30.52,31.37,3120,22.80,260,0,0,0,0,0,0,0
11881_48,JV,2016,7,8,-30.58,31.34,3120,22.70,260,0,0,0,0,0,0,0
11881_49,JV,2016,7,9,-30.50,31.33,3240,22.49,270,0,0,0,0,0,0,0
11881_50,JV,2016,7,10,-30.50,31.42,3240,22.80,270,0,0,0,0,0,0,0
11881_51,JV,2016,7,11,-30.34,31.53,3000,22.58,250,0,0,0,0,0,0,0
11881_52,JV,2016,7,12,-30.42,31.42,3264,22.60,272,0,0,0,0,0,0,0
11881_53,JV,2016,7,13,-30.47,31.35,3300,22.50,275,0,0,0,0,0,0,0
11881_54,JV,2016,7,14,-30.28,31.48,3300,22.20,275,0,0,0,0,0,0,0
11881_55,JV,2016,7,15,-30.35,31.46,3336,22.00,278,0,0,0,0,0,0,0
11881_56,JV,2016,7,16,-30.37,31.47,3312,21.70,276,0,0,0,0,0,0,0
11881_57,JV,2016,7,17,-30.39,31.47,3312,21.80,276,0,0,0,0,0,0,0
11881_58,JV,2016,7,18,-30.40,31.47,3312,22.20,276,0,0,0,0,0,0,0
11881_59,JV,2016,7,19,-30.40,31.47,3336,22.00,278,0,0,0,0,0,0,0
11881_60,JV,2016,7,20,-30.40,31.47,3312,22.40,276,0,0,0,0,0,0,0
11881_61,JV,2016,7,21,-30.40,31.47,3312,22.10,276,0,0,0,0,0,0,0
11881_62,JV,2016,7,22,-30.40,31.47,3336,21.60,278,0,0,0,0,0,0,0
11881_63,JV,2016,7,23,-30.41,31.42,3360,22.60,280,0,0,0,0,0,0,0
11881_64,JV,2016,7,25,-30.44,31.50,2400,21.90,200,0,0,0,0,0,0,0
11881_65,JV,2016,7,26,-29.74,31.99,2652,22.07,221,0,0,0,0,0,0,0
11881_66,JV,2016,7,27,-30.25,31.46,3324,22.00,277,0,0,0,0,0,0,0
11881_67,JV,2016,7,28,-30.25,31.46,3360,21.70,280,0,0,0,0,0,0,0
11881_68,JV,2016,7,29,-30.24,31.46,3360,21.60,280,0,0,0,0,0,0,0
11881_69,JV,2016,7,30,-30.17,31.52,3360,22.10,280,0,0,0,0,0,0,0
11881_70,JV,2016,7,31,-30.33,31.45,3360,21.70,280,0,0,0,0,0,0,0
11881_71,JV,2016,8,1,-30.33,31.47,3360,21.90,280,0,0,0,0,0,0,0
11881_72,JV,2016,8,2,-30.33,31.47,3156,21.60,263,0,0,0,0,0,0,0
11881_73,JV,2016,8,4,-30.35,31.42,3360,21.50,280,0,0,0,0,0,0,0
11881_74,JV,2016,8,5,-30.42,31.35,3396,21.60,283,0,0,0,0,0,0,0
11904_1,JV,2016,6,12,-34.71,25.54,2640,20.90,240,0,0,0,0,0,0,0
11904_2,JV,2016,6,13,-34.69,25.57,2838,19.50,258,0,0,0,0,0,0,0
11904_3,JV,2016,6,14,-34.64,25.34,2827,22.50,257,0,0,0,0,0,0,0
11904_4,JV,2016,6,14,-34.65,25.38,2398,21.20,218,0,0,0,0,0,0,0
11904_5,JV,2016,6,16,-34.70,25.49,2431,21.10,221,0,0,0,0,0,0,0
11904_6,JV,2016,6,17,-34.67,25.23,2959,22.20,269,0,0,0,0,0,0,0
11904_7,JV,2016,6,18,-34.68,25.43,2827,19.50,257,0,0,0,0,0,0,0
11904_9,JV,2016,6,20,-34.68,25.83,2959,19.40,269,0,0,0,0,0,0,0
11904_10,JV,2016,6,21,-34.66,25.67,2871,18.40,261,0,0,0,0,0,0,0
11904_11,JV,2016,6,22,-34.66,25.57,2838,20.60,258,0,0,0,0,0,0,0
11904_12,JV,2016,6,23,-34.66,25.64,2827,17.70,257,0,0,0,0,0,0,0
11904_13,JV,2016,6,24,-24.65,25.58,2772,18.20,252,0,0,0,0,0,0,0
